"","album_uri","album_name","album_img","album_release_date","album_release_year","album_popularity","track_name","track_uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity","artist"
"238","53GOG940xY4LOpgD8YzQrJ","La Familia 013","https://i.scdn.co/image/abe9e4da0aa59f04f841bf4cfd63b25db83f0278","2013-10-08",2013-10-08,54,"Vou Me Embriagar de Você","5gOWq9k7NBk4fXhgRbZS7G",0.587,0.885,"G",-3.249,"minor",0.0251,0.00332,0.128,0.0526,0.703,137.98,264720,4,"G minor",42,"Charlie Brown Jr."
"239","53GOG940xY4LOpgD8YzQrJ","La Familia 013","https://i.scdn.co/image/abe9e4da0aa59f04f841bf4cfd63b25db83f0278","2013-10-08",2013-10-08,54,"A Mais Linda do Bar","2rDgG5j0fzSDAg2dHGIaZt",0.631,0.933,"B",-3.438,"major",0.0392,0.00468,0.000313,0.0381,0.967,130.052,213920,4,"B major",38,"Charlie Brown Jr."
"240","53GOG940xY4LOpgD8YzQrJ","La Familia 013","https://i.scdn.co/image/abe9e4da0aa59f04f841bf4cfd63b25db83f0278","2013-10-08",2013-10-08,54,"Samba Triste","2PI4mETfGx7poIGxazgjxz",0.463,0.629,"A#",-7.203,"minor",0.0333,0.589,4.14e-05,0.236,0.574,139.983,289853,4,"A# minor",39,"Charlie Brown Jr."
"241","53GOG940xY4LOpgD8YzQrJ","La Familia 013","https://i.scdn.co/image/abe9e4da0aa59f04f841bf4cfd63b25db83f0278","2013-10-08",2013-10-08,54,"Contrastes da Vida","21BQnWwdhfczQb3vXhicr4",0.681,0.459,"C",-10.067,"major",0.0332,0.819,0.000108,0.21,0.638,119.883,161933,4,"C major",39,"Charlie Brown Jr."
"242","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"O Côro Vai Comê","0GJ8Bg1URiReZKHm3JcyiL",0.717,0.871,"C",-3.192,"minor",0.0385,0.0626,2.43e-05,0.354,0.971,147.622,140893,4,"C minor",41,"Charlie Brown Jr."
"243","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Proibida Pra Mim (Grazon)","2ZnuIK4LbnJMXWDxhXAuSg",0.576,0.934,"G#",-3.11,"major",0.0483,0.00555,0.0069,0.0949,0.925,163.732,165240,4,"G# major",45,"Charlie Brown Jr."
"244","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Zoio De Lula","1ccwGTzFnySkIDcJod86aJ",0.679,0.671,"F#",-3.604,"minor",0.0865,0.14,2.69e-05,0.0602,0.857,152.25,252227,4,"F# minor",45,"Charlie Brown Jr."
"245","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Tudo Que Ela Gosta De Escutar","3iQx0P7lcK8B8NNo9wC32w",0.851,0.656,"F",-2.588,"minor",0.0454,0.137,2.43e-05,0.0277,0.913,115.379,175107,4,"F minor",45,"Charlie Brown Jr."
"246","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Confisco","68uBfK67y4ZKD45qHJYaw7",0.825,0.989,"C#",-3.219,"major",0.203,0.074,0.000108,0.0886,0.416,116.03,178893,4,"C# major",39,"Charlie Brown Jr."
"247","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Não Deixe O Mar Te Engolir","5nnwtxX8rzN54j6Z7Uhr9c",0.471,0.768,"G#",-4.56,"major",0.0608,0.0146,0.000525,0.0622,0.531,156.258,308800,4,"G# major",39,"Charlie Brown Jr."
"248","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Te Levar Daqui","2VoAE0zhXuNdPbHQ7dJNMw",0.599,0.973,"C#",-2.304,"major",0.111,0.00236,7.14e-05,0.28,0.471,116.912,184667,4,"C# major",44,"Charlie Brown Jr."
"249","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Rubão - O Dono Do Mundo","77QHWCGbM0LEtr6X3gGHBX",0.631,0.993,"C#",-3.255,"major",0.0753,0.00211,0.544,0.0674,0.622,91.034,135867,4,"C# major",38,"Charlie Brown Jr."
"250","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Não É Sério - Acoustic","2wk3rEvm71VGkUi7XBX3uT",0.746,0.82,"C#",-4.641,"major",0.0477,0.0328,4.91e-06,0.102,0.762,92.074,291200,4,"C# major",48,"Charlie Brown Jr."
"251","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Lugar Ao Sol","1LQbFNBd3y03RsPKR9U8vE",0.323,0.764,"A#",-5.858,"major",0.0311,0.0237,0.0912,0.371,0.281,141.259,214400,4,"A# major",45,"Charlie Brown Jr."
"252","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Hoje Eu Acordei Feliz","7HziDJrMMjIIt9mw2fJ7u1",0.301,0.953,"D",-4.968,"major",0.0821,0.000658,0.0103,0.197,0.658,129.705,139107,4,"D major",41,"Charlie Brown Jr."
"253","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Papo Reto (Prazer É Sexo O Resto É Negócio)","2LLjn8kXxEnCsVdoWLQ75z",0.639,0.987,"C#",-2.787,"major",0.0676,0.00216,2.96e-06,0.109,0.604,101.134,207867,4,"C# major",43,"Charlie Brown Jr."
"254","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Só Por Uma Noite","47SXfYj0nFJv9vPdYeSwsr",0.579,0.963,"E",-2.801,"major",0.045,0.000416,0.00564,0.0542,0.697,109.01,203133,4,"E major",45,"Charlie Brown Jr."
"255","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Vícios E Virtudes - Ao Vivo","7voJiEkIHuBZ7EKJC4EabO",0.377,0.945,"G#",-6.331,"major",0.0741,0.0269,0.000581,0.984,0.603,92.502,190933,4,"G# major",43,"Charlie Brown Jr."
"256","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Champanhe E Água Benta","7x8lZZuOGM75vwedngqLoj",0.605,0.952,"C#",-3.399,"major",0.0446,0.00414,0.000181,0.176,0.655,115.083,151400,4,"C# major",39,"Charlie Brown Jr."
"257","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Tamo Ai Na Atividade","5vQfFRhPgLCHnRt38BWZdc",0.54,0.869,"A#",-3.49,"minor",0.0874,0.00253,1.48e-06,0.0916,0.794,83.087,219427,4,"A# minor",43,"Charlie Brown Jr."
"258","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Lutar Pelo Que E Meu","6gkKEooapAEFIQcHDgYvqn",0.585,0.95,"G#",-4.044,"major",0.0467,0.0448,2.97e-05,0.266,0.799,94.101,200773,4,"G# major",43,"Charlie Brown Jr."
"259","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Ela Vai Voltar (Todos Os Defeitos De Uma Mulher Perfeita)","7aq0EJwC9P2cDefB7b7Wmk",0.684,0.658,"F#",-7.449,"major",0.0272,0.446,0.000296,0.167,0.892,104.975,188227,4,"F# major",42,"Charlie Brown Jr."
"260","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Não Viva Em Vão","1FOFkjtIg0ekiCiNA3HPoW",0.572,0.949,"C#",-5.466,"major",0.0505,0.00275,0.00139,0.201,0.554,101.567,234333,4,"C# major",39,"Charlie Brown Jr."
"261","2Ov5ciTOEZcvCNZQKtiye4","A Arte De Charlie Brown Jr.","https://i.scdn.co/image/01e6a305c7e46d26cb275c21ef7038c326afc105","2015-10-30",2015-10-30,52,"Dias De Luta, Dias De Gloria","6WDDVEdtwVN91ECT7YCdey",0.62,0.418,"D#",-10.797,"minor",0.0413,0.895,0,0.0995,0.803,97.002,144667,4,"D# minor",43,"Charlie Brown Jr."
"262","1S268Op83O29AXDidhJuY2","Música Popular Caiçara, Vol. 2 (Ao Vivo)","https://i.scdn.co/image/2e7a68492f1478b8363ff98615511053fe455214","2016-08-26",2016-08-26,46,"Céu Azul - Ao Vivo","6xa8Q1jwdvmN5ibk7JVVsI",0.683,0.597,"C#",-6.148,"minor",0.0269,0.619,0,0.176,0.651,120.079,196763,4,"C# minor",50,"Charlie Brown Jr."
"263","1S268Op83O29AXDidhJuY2","Música Popular Caiçara, Vol. 2 (Ao Vivo)","https://i.scdn.co/image/2e7a68492f1478b8363ff98615511053fe455214","2016-08-26",2016-08-26,46,"Pipeline - Ao Vivo","6wFG5ERAD5FGfpIfTIjptB",0.391,0.993,"G#",-5.799,"major",0.0917,0.000171,0.601,0.463,0.306,92.861,117017,4,"G# major",37,"Charlie Brown Jr."
"264","1S268Op83O29AXDidhJuY2","Música Popular Caiçara, Vol. 2 (Ao Vivo)","https://i.scdn.co/image/2e7a68492f1478b8363ff98615511053fe455214","2016-08-26",2016-08-26,46,"Papo Reto: Prazer e Sexo o Resto É Negócio - Ao Vivo","1A1iVJxlRTJAJ9C2yWBx6I",0.348,0.974,"F#",-4.214,"major",0.0925,7.01e-05,0.0587,0.39,0.402,107.428,204237,4,"F# major",39,"Charlie Brown Jr."
"265","1S268Op83O29AXDidhJuY2","Música Popular Caiçara, Vol. 2 (Ao Vivo)","https://i.scdn.co/image/2e7a68492f1478b8363ff98615511053fe455214","2016-08-26",2016-08-26,46,"Só os Loucos Sabem - Ao Vivo","2rnrCtYK2UZhXudNNVV6R1",0.465,0.892,"G",-4.644,"major",0.0374,0.012,0.0057,0.888,0.389,104.293,191425,4,"G major",42,"Charlie Brown Jr."
"266","1S268Op83O29AXDidhJuY2","Música Popular Caiçara, Vol. 2 (Ao Vivo)","https://i.scdn.co/image/2e7a68492f1478b8363ff98615511053fe455214","2016-08-26",2016-08-26,46,"Ela Vai Voltar: Todos os Defeitos de uma Mulher Perfeita - Ao Vivo","7FtykFvmPRpTFxFIpN0XO4",0.372,0.954,"F#",-4.438,"major",0.0684,0.0434,0.0943,0.0825,0.294,104.767,190791,4,"F# major",40,"Charlie Brown Jr."
"267","1S268Op83O29AXDidhJuY2","Música Popular Caiçara, Vol. 2 (Ao Vivo)","https://i.scdn.co/image/2e7a68492f1478b8363ff98615511053fe455214","2016-08-26",2016-08-26,46,"Hoje Eu Só Procuro a Minha Paz / Lutar pelo Que É Meu - Ao Vivo","0IgBa4Nra5qcPINEz2kHhr",0.209,0.955,"G#",-4.995,"major",0.0567,8.66e-05,0.0012,0.472,0.74,95.938,282682,4,"G# major",38,"Charlie Brown Jr."
"268","1S268Op83O29AXDidhJuY2","Música Popular Caiçara, Vol. 2 (Ao Vivo)","https://i.scdn.co/image/2e7a68492f1478b8363ff98615511053fe455214","2016-08-26",2016-08-26,46,"No Passo a Passo - Ao Vivo","1kdSH6GW2StUSOciZ8AI8Z",0.198,0.99,"B",-4.678,"major",0.0989,7.15e-05,0.0308,0.952,0.389,105.496,93694,3,"B major",35,"Charlie Brown Jr."
"269","1S268Op83O29AXDidhJuY2","Música Popular Caiçara, Vol. 2 (Ao Vivo)","https://i.scdn.co/image/2e7a68492f1478b8363ff98615511053fe455214","2016-08-26",2016-08-26,46,"Tudo pro Alto - Ao Vivo","5Bq7fky0IUSJf3TxvqiEkT",0.291,0.979,"G#",-3.467,"major",0.0671,0.000285,0.634,0.463,0.449,100.982,185952,4,"G# major",37,"Charlie Brown Jr."
"270","1S268Op83O29AXDidhJuY2","Música Popular Caiçara, Vol. 2 (Ao Vivo)","https://i.scdn.co/image/2e7a68492f1478b8363ff98615511053fe455214","2016-08-26",2016-08-26,46,"Quinta-Feira - Ao Vivo","07weIgwVotmulb6AgUbkUE",0.343,0.889,"B",-4.212,"major",0.0461,0.0137,0.000275,0.683,0.579,77.919,124124,4,"B major",39,"Charlie Brown Jr."
"271","1S268Op83O29AXDidhJuY2","Música Popular Caiçara, Vol. 2 (Ao Vivo)","https://i.scdn.co/image/2e7a68492f1478b8363ff98615511053fe455214","2016-08-26",2016-08-26,46,"Hoje Eu Acordei Feliz - Ao Vivo","4KyOE5sYtRaQowviuaPgc7",0.208,0.997,"D",-3.217,"major",0.162,0.00122,0.0141,0.756,0.181,137.511,149449,4,"D major",37,"Charlie Brown Jr."
"272","1S268Op83O29AXDidhJuY2","Música Popular Caiçara, Vol. 2 (Ao Vivo)","https://i.scdn.co/image/2e7a68492f1478b8363ff98615511053fe455214","2016-08-26",2016-08-26,46,"Lugar ao Sol - Ao Vivo","7K1Vtsngr05MqAs6zvAlSm",0.282,0.922,"A#",-4.518,"major",0.0459,0.00149,0.274,0.358,0.423,155.157,195829,4,"A# major",40,"Charlie Brown Jr."
"273","1S268Op83O29AXDidhJuY2","Música Popular Caiçara, Vol. 2 (Ao Vivo)","https://i.scdn.co/image/2e7a68492f1478b8363ff98615511053fe455214","2016-08-26",2016-08-26,46,"Parta a Mil - Ao Vivo","3BsQEuFneqAd6ZScRKl5Tl",0.314,0.965,"C#",-3.746,"major",0.198,0.0418,2.86e-05,0.147,0.584,209.307,83483,4,"C# major",34,"Charlie Brown Jr."
"274","1S268Op83O29AXDidhJuY2","Música Popular Caiçara, Vol. 2 (Ao Vivo)","https://i.scdn.co/image/2e7a68492f1478b8363ff98615511053fe455214","2016-08-26",2016-08-26,46,"Mantenha a Dúvida e Espere Até Ouvir Falar de Nós - Ao Vivo","1aXsVPjgBk4o2p53cha5ud",0.143,0.994,"F#",-3.213,"major",0.139,0.000616,0.00331,0.16,0.185,170.298,182783,4,"F# major",34,"Charlie Brown Jr."
"275","1S268Op83O29AXDidhJuY2","Música Popular Caiçara, Vol. 2 (Ao Vivo)","https://i.scdn.co/image/2e7a68492f1478b8363ff98615511053fe455214","2016-08-26",2016-08-26,46,"Não Deixe o Mar Te Engolir - Ao Vivo","02ZxLvwvceJ03oe93eTaAS",0.339,0.863,"C#",-6.56,"major",0.0491,0.000141,0.104,0.577,0.233,85.265,350217,4,"C# major",35,"Charlie Brown Jr."
"276","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Tributo Ao Frango Da Malasia","6kUMXoJY94mngUdxMUX0S4",0.575,0.48,"A",-14.926,"major",0.0882,0.901,0,0.947,0.823,56.814,25533,4,"A major",0,"Charlie Brown Jr."
"277","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"O Côro Vai Comê","0JHhHFj2o4ho0f6015ovo6",0.712,0.875,"C",-3.11,"minor",0.0408,0.0618,6.89e-05,0.338,0.973,147.609,141133,4,"C minor",18,"Charlie Brown Jr."
"278","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Tudo Que Ela Gosta De Escutar","42byPCQHt8qVwqgkco75zh",0.854,0.653,"F",-2.669,"minor",0.0472,0.115,9.81e-06,0.0252,0.91,115.397,176067,4,"F minor",17,"Charlie Brown Jr."
"279","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Sheik","5fKF2n5jmZDMTVbg9bW6R0",0.849,0.86,"F",-3.205,"minor",0.0719,0.141,0.0012,0.144,0.913,108.365,171333,4,"F minor",16,"Charlie Brown Jr."
"280","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Hei! Arreia... - Vinheta","0L1s8SQ32jcPvljJ28FeGE",0.439,0.605,"D",-19.571,"major",0.232,0.446,0.0228,0.363,0.253,101.809,26533,4,"D major",0,"Charlie Brown Jr."
"281","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Gimme O Anel","4pFEW4rEMHwXqfwUWKYJLs",0.74,0.745,"C#",-2.367,"major",0.0315,0.124,0.000234,0.066,0.856,117.36,170000,4,"C# major",15,"Charlie Brown Jr."
"282","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Molengol's Groove","3bcFBeOoIHUjJgDOn4gcyd",0.885,0.275,"A#",-19.711,"minor",0.438,0.822,0.921,0.113,0.522,99.853,53000,4,"A# minor",13,"Charlie Brown Jr."
"283","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Aquela Paz","6ihp7q0mLHQZy3SxFTwAcm",0.534,0.707,"B",-7.109,"major",0.0474,0.0744,0.0014,0.0962,0.693,90.867,182200,4,"B major",15,"Charlie Brown Jr."
"284","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Quinta-Feira","1hqiUgSEsjZlpQPZ85I61N",0.72,0.653,"B",-4.473,"major",0.0855,0.0943,0.0807,0.0611,0.841,143.724,290200,4,"B major",15,"Charlie Brown Jr."
"285","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Proibida Pra Mim (Grazon)","3239IF4ySDPpXL5KPSa90t",0.57,0.931,"G#",-3.119,"major",0.0479,0.00693,0.00368,0.0974,0.929,163.753,167933,4,"G# major",15,"Charlie Brown Jr."
"286","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Lombra","0KSnywQgHzPVcM3mxB6m6P",0.574,0.965,"B",-3.374,"major",0.141,0.0701,2.03e-06,0.308,0.663,166.003,191627,4,"B major",13,"Charlie Brown Jr."
"287","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Corra Vagabundo","4wNsv7KPrIxn6HlHVveCZI",0.632,0.882,"G#",-4.596,"major",0.0803,0.00454,0.0941,0.221,0.39,91.117,215467,4,"G# major",12,"Charlie Brown Jr."
"288","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Falar, Falar","3eHpsUlxbgUWVQBj45p31h",0.715,0.928,"C#",-3.163,"major",0.0653,0.016,0,0.0837,0.697,99.192,167307,4,"C# major",11,"Charlie Brown Jr."
"289","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Festa","2NrDrndP4cVnnWY9mR1ltN",0.705,0.9,"B",-4.52,"minor",0.0915,0.034,0.000344,0.0438,0.789,103.126,171693,4,"B minor",11,"Charlie Brown Jr."
"290","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Escalas Tropicais","1324oauK3yTLWBu7iC8o0I",0.684,0.966,"G#",-2.195,"major",0.0873,0.0202,2.66e-06,0.0642,0.653,102.202,128573,4,"G# major",10,"Charlie Brown Jr."
"291","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Charlie Brown Jr.","1lGJG7xbPfctagSQNv0t9A",0.703,0.955,"C#",-3.103,"major",0.153,0.0366,0,0.0851,0.647,108.245,191983,4,"C# major",11,"Charlie Brown Jr."
"292","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Zoio De Lula","0qmzAFEijLDdvR2VbjFsPH",0.69,0.563,"G#",-6.7,"minor",0.0783,0.136,2.57e-06,0.0574,0.848,152.21,252227,4,"G# minor",33,"Charlie Brown Jr."
"293","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Papo Reto (Prazer É Sexo O Resto É Negócio)","0xBRaQnHrcPOa2iobPuUZh",0.654,0.965,"F#",-5.293,"major",0.0577,0.00324,1.95e-06,0.103,0.656,101.06,207867,4,"F# major",13,"Charlie Brown Jr."
"294","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Não É Sério - Ao Vivo","0ApUnJJoANkEQDxpocwRBw",0.501,0.885,"C#",-6.234,"major",0.0512,0.0804,0,0.689,0.573,98.637,320333,4,"C# major",17,"Charlie Brown Jr."
"295","0GBMhUusSjw9soVbVFRERp","Transpiração Contínua Prolongada - Edição Comemorativa","https://i.scdn.co/image/4f742bc40d4d8168ea9d22deb021670302873650","2017-10-27",2017-10-27,30,"Lugar Ao Sol","0wY50hn9QaiiOGp2TCZP70",0.349,0.718,"A#",-8.024,"major",0.0296,0.0144,0.148,0.389,0.341,141.284,214400,4,"A# major",13,"Charlie Brown Jr."
